Station_ID,Address,Latitude,Longitude,Location_Type,ddName,Municipality,County,Marker_Color,Marker_Size,Description
296,"4ο ΧΛΜ.ΜΟΝΕΜΒΑΣΙΑ-ΣΠΑΡΤΗΣ, ΜΟΝΕΜΒΑΣΙΑ ΛΑΚΩΝΙΑΣ",36.7206126,23.0174405,ROOFTOP,Δ.Δ.Αγίου Ιωάννου Επιδαύρου Λιμήρας,ΔΗΜΟΣ ΜΟΝΕΜΒΑΣΙΑΣ,ΛΑΚΩΝΙΑΣ,green,small,"Station ID: 296
Location Type: ROOFTOP
Address: 4ο ΧΛΜ.ΜΟΝΕΜΒΑΣΙΑ-ΣΠΑΡΤΗΣ, ΜΟΝΕΜΒΑΣΙΑ ΛΑΚΩΝΙΑΣ
Municipality: ΔΗΜΟΣ ΜΟΝΕΜΒΑΣΙΑΣ
County: ΛΑΚΩΝΙΑΣ
Coordinates: 36.720613, 23.017440"
321,1o ΧΛΜ ΚΟΠΑΝΑΚΙΟΥ-ΔΩΡΙΟΥ  - ΜΕΣΣΗΝΙΑ,37.2847389,21.8386126,ROOFTOP,Δ.Δ.Κοπανακίου,ΔΗΜΟΣ ΑΕΤΟΥ,ΜΕΣΣΗΝΙΑΣ,green,small,"Station ID: 321
Location Type: ROOFTOP
Address: 1o ΧΛΜ ΚΟΠΑΝΑΚΙΟΥ-ΔΩΡΙΟΥ  - ΜΕΣΣΗΝΙΑ
Municipality: ΔΗΜΟΣ ΑΕΤΟΥ
County: ΜΕΣΣΗΝΙΑΣ
Coordinates: 37.284739, 21.838613"
322,219 ΧΛΜ ΑΥΤ/ΜΟΥ ΚΟΡΙΝΘΟΥ- ΚΑΛΑΜΑΤΑΣ,37.1785778,22.0122457,ROOFTOP,Δ.Δ.Αρφαρών,ΔΗΜΟΣ ΑΡΦΑΡΩΝ,ΜΕΣΣΗΝΙΑΣ,green,small,"Station ID: 322
Location Type: ROOFTOP
Address: 219 ΧΛΜ ΑΥΤ/ΜΟΥ ΚΟΡΙΝΘΟΥ- ΚΑΛΑΜΑΤΑΣ
Municipality: ΔΗΜΟΣ ΑΡΦΑΡΩΝ
County: ΜΕΣΣΗΝΙΑΣ
Coordinates: 37.178578, 22.012246"
336,"2o ΧΛΜ Ε.Ο. ΤΣΑΚΩΝΑΣ-ΚΑΛΟΥ ΝΕΡΟΥ, ΟΙΧΑΛΙΑ ΜΕΣΣΗΝΙΑΣ",37.2567022,21.9939466,ROOFTOP,Δ.Δ.Οιχαλίας,ΔΗΜΟΣ ΟΙΧΑΛΙΑΣ,ΜΕΣΣΗΝΙΑΣ,green,small,"Station ID: 336
Location Type: ROOFTOP
Address: 2o ΧΛΜ Ε.Ο. ΤΣΑΚΩΝΑΣ-ΚΑΛΟΥ ΝΕΡΟΥ, ΟΙΧΑΛΙΑ ΜΕΣΣΗΝΙΑΣ
Municipality: ΔΗΜΟΣ ΟΙΧΑΛΙΑΣ
County: ΜΕΣΣΗΝΙΑΣ
Coordinates: 37.256702, 21.993947"
366,"7ο ΧΙΛ.ΕΘΝ. ΠΕΛΕΚΑ- ΑΓ.ΤΡΙΑΔΑ, ΚΕΡΚΥΡΑ",39.5995526,19.8281653,ROOFTOP,Δ.Δ.Αγίου Ιωάννου,ΔΗΜΟΣ ΠΑΡΕΛΙΩΝ,ΚΕΡΚΥΡΑΣ,green,small,"Station ID: 366
Location Type: ROOFTOP
Address: 7ο ΧΙΛ.ΕΘΝ. ΠΕΛΕΚΑ- ΑΓ.ΤΡΙΑΔΑ, ΚΕΡΚΥΡΑ
Municipality: ΔΗΜΟΣ ΠΑΡΕΛΙΩΝ
County: ΚΕΡΚΥΡΑΣ
Coordinates: 39.599553, 19.828165"
394,12ο ΧΛΜ. Ε.Ο. ΗΓΟΥΜΕΝΙΤΣΑΣ- ΠΡΕΒΕΖΗΣ,39.434547,20.2977168,ROOFTOP,Δ.Δ.Αργυροτόπου,ΔΗΜΟΣ ΣΥΒΟΤΩΝ,ΘΕΣΠΡΩΤΙΑΣ,green,small,"Station ID: 394
Location Type: ROOFTOP
Address: 12ο ΧΛΜ. Ε.Ο. ΗΓΟΥΜΕΝΙΤΣΑΣ- ΠΡΕΒΕΖΗΣ
Municipality: ΔΗΜΟΣ ΣΥΒΟΤΩΝ
County: ΘΕΣΠΡΩΤΙΑΣ
Coordinates: 39.434547, 20.297717"
400,9ΧΛΜ Ε.Ο ΗΓΟΥΜΕΝΙΤΣΑΣ-ΑΘΗΝΩΝ,39.4592809,20.2650599,ROOFTOP,Δ.Δ.Συβότων,ΔΗΜΟΣ ΣΥΒΟΤΩΝ,ΘΕΣΠΡΩΤΙΑΣ,green,small,"Station ID: 400
Location Type: ROOFTOP
Address: 9ΧΛΜ Ε.Ο ΗΓΟΥΜΕΝΙΤΣΑΣ-ΑΘΗΝΩΝ
Municipality: ΔΗΜΟΣ ΣΥΒΟΤΩΝ
County: ΘΕΣΠΡΩΤΙΑΣ
Coordinates: 39.459281, 20.265060"
401,"8 ΧΛΜ ΕΟ ΙΩΑΝΝΙΝΩΝ ΑΘΗΝΩΝ, ΙΩΑΝΝΙΝΑ",39.5924902,20.8614836,ROOFTOP,Δ.Δ.Ιωαννιτών,ΔΗΜΟΣ ΙΩΑΝΝΙΤΩΝ,ΙΩΑΝΝΙΝΩΝ,green,small,"Station ID: 401
Location Type: ROOFTOP
Address: 8 ΧΛΜ ΕΟ ΙΩΑΝΝΙΝΩΝ ΑΘΗΝΩΝ, ΙΩΑΝΝΙΝΑ
Municipality: ΔΗΜΟΣ ΙΩΑΝΝΙΤΩΝ
County: ΙΩΑΝΝΙΝΩΝ
Coordinates: 39.592490, 20.861484"
403,1ο ΧΛΜ. Ε.Ο. ΙΩΑΝΝΙΝΩΝ - ΔΩΔΩΝΗΣ,39.6348375,20.8491979,ROOFTOP,Δ.Δ.Ανατολής,ΔΗΜΟΣ ΑΝΑΤΟΛΗΣ,ΙΩΑΝΝΙΝΩΝ,green,small,"Station ID: 403
Location Type: ROOFTOP
Address: 1ο ΧΛΜ. Ε.Ο. ΙΩΑΝΝΙΝΩΝ - ΔΩΔΩΝΗΣ
Municipality: ΔΗΜΟΣ ΑΝΑΤΟΛΗΣ
County: ΙΩΑΝΝΙΝΩΝ
Coordinates: 39.634838, 20.849198"
408,"7 ΧΛΜ.ΙΩΑΝΝΙΝΩΝ-ΚΟΝΙΤΣΗΣ, ΕΛΕΟΥΣΑ ΙΩΑΝΝΙΝΩΝ",39.710769,20.7983059,ROOFTOP,Δ.Δ.Ελεούσης,ΔΗΜΟΣ ΠΑΣΑΡΩΝΟΣ,ΙΩΑΝΝΙΝΩΝ,green,small,"Station ID: 408
Location Type: ROOFTOP
Address: 7 ΧΛΜ.ΙΩΑΝΝΙΝΩΝ-ΚΟΝΙΤΣΗΣ, ΕΛΕΟΥΣΑ ΙΩΑΝΝΙΝΩΝ
Municipality: ΔΗΜΟΣ ΠΑΣΑΡΩΝΟΣ
County: ΙΩΑΝΝΙΝΩΝ
Coordinates: 39.710769, 20.798306"
414,6 ΧΛΜ Π.Ο. ΠΡΕΒΕΖΗΣ - ΗΓOYMENIΤΣΑΣ,38.9810951,20.7159089,ROOFTOP,Δ.Δ.Πρεβέζης,ΔΗΜΟΣ ΠΡΕΒΕΖΗΣ,ΠΡΕΒΕΖΗΣ,green,small,"Station ID: 414
Location Type: ROOFTOP
Address: 6 ΧΛΜ Π.Ο. ΠΡΕΒΕΖΗΣ - ΗΓOYMENIΤΣΑΣ
Municipality: ΔΗΜΟΣ ΠΡΕΒΕΖΗΣ
County: ΠΡΕΒΕΖΗΣ
Coordinates: 38.981095, 20.715909"
423,1o ΧΛΜ Ε.Ο. ΚΑΡΔΙΤΣΑΣ-ΑΘΗΝΩΝ ΚΑΡΔΙΤΣΑ,39.3643926,21.9463251,ROOFTOP,Δ.Δ.Καρδίτσης,ΔΗΜΟΣ ΚΑΡΔΙΤΣΑΣ,ΚΑΡΔΙΤΣΗΣ,green,small,"Station ID: 423
Location Type: ROOFTOP
Address: 1o ΧΛΜ Ε.Ο. ΚΑΡΔΙΤΣΑΣ-ΑΘΗΝΩΝ ΚΑΡΔΙΤΣΑ
Municipality: ΔΗΜΟΣ ΚΑΡΔΙΤΣΑΣ
County: ΚΑΡΔΙΤΣΗΣ
Coordinates: 39.364393, 21.946325"
425,4ο ΧΛΜ ΕΠ. ΟΔΟΥ ΚΑΡΔΙΤΣΗΣ-ΜΗΤΡΟΠΟΛΗΣ ΚΑΡΔΙΤΣΑ,39.3415267,21.8840686,ROOFTOP,Δ.Δ.Καρδίτσης,ΔΗΜΟΣ ΚΑΡΔΙΤΣΑΣ,ΚΑΡΔΙΤΣΗΣ,green,small,"Station ID: 425
Location Type: ROOFTOP
Address: 4ο ΧΛΜ ΕΠ. ΟΔΟΥ ΚΑΡΔΙΤΣΗΣ-ΜΗΤΡΟΠΟΛΗΣ ΚΑΡΔΙΤΣΑ
Municipality: ΔΗΜΟΣ ΚΑΡΔΙΤΣΑΣ
County: ΚΑΡΔΙΤΣΗΣ
Coordinates: 39.341527, 21.884069"
427,"3 ΧΛΜ. ΕΟ ΚΑΡΔΙΤΣΑΣ-ΑΘΗΝΑΣ, ΚΑΡΔΙΤΣΑ",39.3669303,21.9622939,ROOFTOP,Δ.Δ.Καρδίτσης,ΔΗΜΟΣ ΚΑΡΔΙΤΣΑΣ,ΚΑΡΔΙΤΣΗΣ,green,small,"Station ID: 427
Location Type: ROOFTOP
Address: 3 ΧΛΜ. ΕΟ ΚΑΡΔΙΤΣΑΣ-ΑΘΗΝΑΣ, ΚΑΡΔΙΤΣΑ
Municipality: ΔΗΜΟΣ ΚΑΡΔΙΤΣΑΣ
County: ΚΑΡΔΙΤΣΗΣ
Coordinates: 39.366930, 21.962294"
432,"6ο ΧΛΜ.ΚΑΡΔΙΤΣΑΣ-ΚΑΛΛΙΘΗΡΟ, ΚΑΡΔΙΤΣΑ",39.3186335,21.9105391,ROOFTOP,Δ.Δ.Ρούσσου,ΔΗΜΟΣ ΚΑΡΔΙΤΣΑΣ,ΚΑΡΔΙΤΣΗΣ,green,small,"Station ID: 432
Location Type: ROOFTOP
Address: 6ο ΧΛΜ.ΚΑΡΔΙΤΣΑΣ-ΚΑΛΛΙΘΗΡΟ, ΚΑΡΔΙΤΣΑ
Municipality: ΔΗΜΟΣ ΚΑΡΔΙΤΣΑΣ
County: ΚΑΡΔΙΤΣΗΣ
Coordinates: 39.318633, 21.910539"
433,5 ΧΛΜ ΚΑΡΔΙΤΣΑΣ ΑΘΗΝΩΝ,39.369964,21.9808745,ROOFTOP,Δ.Δ.Σταυρού,ΔΗΜΟΣ ΚΑΜΠΟΥ,ΚΑΡΔΙΤΣΗΣ,green,small,"Station ID: 433
Location Type: ROOFTOP
Address: 5 ΧΛΜ ΚΑΡΔΙΤΣΑΣ ΑΘΗΝΩΝ
Municipality: ΔΗΜΟΣ ΚΑΜΠΟΥ
County: ΚΑΡΔΙΤΣΗΣ
Coordinates: 39.369964, 21.980874"
439,8ο ΧΛΜ ΚΑΡΔΙΤΣΑΣ-ΛΑΡΙΣΑΣ,39.377483,22.0225916,ROOFTOP,Δ.Δ.Σοφάδων,ΔΗΜΟΣ ΣΟΦΑΔΩΝ,ΚΑΡΔΙΤΣΗΣ,green,small,"Station ID: 439
Location Type: ROOFTOP
Address: 8ο ΧΛΜ ΚΑΡΔΙΤΣΑΣ-ΛΑΡΙΣΑΣ
Municipality: ΔΗΜΟΣ ΣΟΦΑΔΩΝ
County: ΚΑΡΔΙΤΣΗΣ
Coordinates: 39.377483, 22.022592"
442,"5 ΧΛΜ. ΠΕΟ ΛΑΡΙΣΑΣ-ΒΟΛΟΥ, ΛΑΡΙΣΑ",39.6263739,22.4737532,ROOFTOP,Δ.Δ.Λαρίσης,ΔΗΜΟΣ ΛΑΡΙΣΑΣ,ΛΑΡΙΣΗΣ,green,small,"Station ID: 442
Location Type: ROOFTOP
Address: 5 ΧΛΜ. ΠΕΟ ΛΑΡΙΣΑΣ-ΒΟΛΟΥ, ΛΑΡΙΣΑ
Municipality: ΔΗΜΟΣ ΛΑΡΙΣΑΣ
County: ΛΑΡΙΣΗΣ
Coordinates: 39.626374, 22.473753"
443,3o ΧΛΜ ΛΑΡΙΣΑΣ-ΘΕΣΣΑΛΟΝΙΚΗΣ,39.6603074,22.4404827,ROOFTOP,Δ.Δ.Λαρίσης,ΔΗΜΟΣ ΛΑΡΙΣΑΣ,ΛΑΡΙΣΗΣ,green,small,"Station ID: 443
Location Type: ROOFTOP
Address: 3o ΧΛΜ ΛΑΡΙΣΑΣ-ΘΕΣΣΑΛΟΝΙΚΗΣ
Municipality: ΔΗΜΟΣ ΛΑΡΙΣΑΣ
County: ΛΑΡΙΣΗΣ
Coordinates: 39.660307, 22.440483"
444,3 ΧΛΜ ΛΑΡΙΣΑΣ ΤΥΡΝΑΒΟΥ,39.6585106,22.4053986,ROOFTOP,Δ.Δ.Λαρίσης,ΔΗΜΟΣ ΛΑΡΙΣΑΣ,ΛΑΡΙΣΗΣ,green,small,"Station ID: 444
Location Type: ROOFTOP
Address: 3 ΧΛΜ ΛΑΡΙΣΑΣ ΤΥΡΝΑΒΟΥ
Municipality: ΔΗΜΟΣ ΛΑΡΙΣΑΣ
County: ΛΑΡΙΣΗΣ
Coordinates: 39.658511, 22.405399"
450,"4ο ΧΛΜ Ε.Ο ΛΑΡΙΣΗΣ - ΘΕΣ/ΚΗΣ, ΛΑΡΙΣΑ",39.6639191,22.4435887,ROOFTOP,Δ.Δ.Λαρίσης,ΔΗΜΟΣ ΛΑΡΙΣΑΣ,ΛΑΡΙΣΗΣ,green,small,"Station ID: 450
Location Type: ROOFTOP
Address: 4ο ΧΛΜ Ε.Ο ΛΑΡΙΣΗΣ - ΘΕΣ/ΚΗΣ, ΛΑΡΙΣΑ
Municipality: ΔΗΜΟΣ ΛΑΡΙΣΑΣ
County: ΛΑΡΙΣΗΣ
Coordinates: 39.663919, 22.443589"
456,1ο ΧΛΜ. ΛΑΡΙΣΑΣ - ΑΘΗΝΩΝ,39.6261849,22.4321588,ROOFTOP,Δ.Δ.Λαρίσης,ΔΗΜΟΣ ΛΑΡΙΣΑΣ,ΛΑΡΙΣΗΣ,green,small,"Station ID: 456
Location Type: ROOFTOP
Address: 1ο ΧΛΜ. ΛΑΡΙΣΑΣ - ΑΘΗΝΩΝ
Municipality: ΔΗΜΟΣ ΛΑΡΙΣΑΣ
County: ΛΑΡΙΣΗΣ
Coordinates: 39.626185, 22.432159"
457,11ο Χιλ.ΛΑΡΙΣΑΣ-ΦΑΡΣΑΛΩΝ,39.5476279,22.4692001,ROOFTOP,Δ.Δ.Λαρίσης,ΔΗΜΟΣ ΛΑΡΙΣΑΣ,ΛΑΡΙΣΗΣ,green,small,"Station ID: 457
Location Type: ROOFTOP
Address: 11ο Χιλ.ΛΑΡΙΣΑΣ-ΦΑΡΣΑΛΩΝ
Municipality: ΔΗΜΟΣ ΛΑΡΙΣΑΣ
County: ΛΑΡΙΣΗΣ
Coordinates: 39.547628, 22.469200"
458,22  ΧΛΜ. ΛΑΡΙΣΑΣ - ΑΓΙΑΣ,39.6834131,22.6323552,ROOFTOP,Δ.Δ.Αγιάς,ΔΗΜΟΣ ΑΓΙΑΣ,ΛΑΡΙΣΗΣ,green,small,"Station ID: 458
Location Type: ROOFTOP
Address: 22  ΧΛΜ. ΛΑΡΙΣΑΣ - ΑΓΙΑΣ
Municipality: ΔΗΜΟΣ ΑΓΙΑΣ
County: ΛΑΡΙΣΗΣ
Coordinates: 39.683413, 22.632355"
465,"376+600 χλμ Ε.Ο. Αθηνών Θεσ/νίκης αριστερά, Συκούρι Λαρίσης",39.8142752,22.5071364,ROOFTOP,Δ.Δ.Συκουρίου,ΔΗΜΟΣ ΝΕΣΣΩΝΟΣ,ΛΑΡΙΣΗΣ,green,small,"Station ID: 465
Location Type: ROOFTOP
Address: 376+600 χλμ Ε.Ο. Αθηνών Θεσ/νίκης αριστερά, Συκούρι Λαρίσης
Municipality: ΔΗΜΟΣ ΝΕΣΣΩΝΟΣ
County: ΛΑΡΙΣΗΣ
Coordinates: 39.814275, 22.507136"
466,"376+600 χλμ Ε.Ο. Αθηνών Θεσ/νίκης δεξιά, Συκούρι Λαρίσης",39.8150046,22.5086278,ROOFTOP,Δ.Δ.Συκουρίου,ΔΗΜΟΣ ΝΕΣΣΩΝΟΣ,ΛΑΡΙΣΗΣ,green,small,"Station ID: 466
Location Type: ROOFTOP
Address: 376+600 χλμ Ε.Ο. Αθηνών Θεσ/νίκης δεξιά, Συκούρι Λαρίσης
Municipality: ΔΗΜΟΣ ΝΕΣΣΩΝΟΣ
County: ΛΑΡΙΣΗΣ
Coordinates: 39.815005, 22.508628"
477,"10ο ΧΛΜ. Ε.Ο. ΒΟΛΟΥ ΛΑΡΙΣΑΣ, ΣΠΑΡΤΙΑ ΣΕΣΚΛΟΥ",39.383631,22.838772,ROOFTOP,Δ.Δ.Βόλου,ΔΗΜΟΣ ΒΟΛΟΥ,ΜΑΓΝΗΣΙΑΣ,green,small,"Station ID: 477
Location Type: ROOFTOP
Address: 10ο ΧΛΜ. Ε.Ο. ΒΟΛΟΥ ΛΑΡΙΣΑΣ, ΣΠΑΡΤΙΑ ΣΕΣΚΛΟΥ
Municipality: ΔΗΜΟΣ ΒΟΛΟΥ
County: ΜΑΓΝΗΣΙΑΣ
Coordinates: 39.383631, 22.838772"
481,7ο ΧΙΛ ΒΟΛΟΥ - ΛΑΡΙΣΑΣ,39.3797171,22.8679146,ROOFTOP,Δ.Δ.Βόλου,ΔΗΜΟΣ ΒΟΛΟΥ,ΜΑΓΝΗΣΙΑΣ,green,small,"Station ID: 481
Location Type: ROOFTOP
Address: 7ο ΧΙΛ ΒΟΛΟΥ - ΛΑΡΙΣΑΣ
Municipality: ΔΗΜΟΣ ΒΟΛΟΥ
County: ΜΑΓΝΗΣΙΑΣ
Coordinates: 39.379717, 22.867915"
487,1ο ΧΛΜ ΒΕΛΕΣΤΙΝΟ - ΒΟΛΟΣ,39.387136,22.754021,ROOFTOP,Δ.Δ.Βελεστίνου,ΔΗΜΟΣ ΦΕΡΩΝ,ΜΑΓΝΗΣΙΑΣ,green,small,"Station ID: 487
Location Type: ROOFTOP
Address: 1ο ΧΛΜ ΒΕΛΕΣΤΙΝΟ - ΒΟΛΟΣ
Municipality: ΔΗΜΟΣ ΦΕΡΩΝ
County: ΜΑΓΝΗΣΙΑΣ
Coordinates: 39.387136, 22.754021"
488,6ΧΙΛ ΤΡΙΚΑΛΩΝ-ΠΥΛΗΣ,39.5233078,21.7225227,ROOFTOP,Δ.Δ.Τρικκαίων,ΔΗΜΟΣ ΤΡΙΚΚΑΙΩΝ,ΤΡΙΚΑΛΩΝ,green,small,"Station ID: 488
Location Type: ROOFTOP
Address: 6ΧΙΛ ΤΡΙΚΑΛΩΝ-ΠΥΛΗΣ
Municipality: ΔΗΜΟΣ ΤΡΙΚΚΑΙΩΝ
County: ΤΡΙΚΑΛΩΝ
Coordinates: 39.523308, 21.722523"
489,4ο χλμ. ΤΡΙΚΑΛΩΝ-ΚΑΡΔΙΤΣΗΣ (από Τρίκαλα πρός Καρδίτσα δεξιά),39.5306755,21.7969567,ROOFTOP,Δ.Δ.Τρικκαίων,ΔΗΜΟΣ ΤΡΙΚΚΑΙΩΝ,ΤΡΙΚΑΛΩΝ,green,small,"Station ID: 489
Location Type: ROOFTOP
Address: 4ο χλμ. ΤΡΙΚΑΛΩΝ-ΚΑΡΔΙΤΣΗΣ (από Τρίκαλα πρός Καρδίτσα δεξιά)
Municipality: ΔΗΜΟΣ ΤΡΙΚΚΑΙΩΝ
County: ΤΡΙΚΑΛΩΝ
Coordinates: 39.530676, 21.796957"
490,6ο χλμ ΤΡΙΚΑΛΩΝ - ΚΑΡΔΙΤΣΑΣ,39.5121054,21.8254775,ROOFTOP,Δ.Δ.Τρικκαίων,ΔΗΜΟΣ ΤΡΙΚΚΑΙΩΝ,ΤΡΙΚΑΛΩΝ,green,small,"Station ID: 490
Location Type: ROOFTOP
Address: 6ο χλμ ΤΡΙΚΑΛΩΝ - ΚΑΡΔΙΤΣΑΣ
Municipality: ΔΗΜΟΣ ΤΡΙΚΚΑΙΩΝ
County: ΤΡΙΚΑΛΩΝ
Coordinates: 39.512105, 21.825478"
491,"3ο ΧΛΜ ΤΡΙΚΑΛΩΝ-ΠΥΛΗΣ, ΑΜΠΕΛΑΚΙΑ ΤΡΙΚΑΛΩΝ",39.5335841,21.7493528,ROOFTOP,Δ.Δ.Τρικκαίων,ΔΗΜΟΣ ΤΡΙΚΚΑΙΩΝ,ΤΡΙΚΑΛΩΝ,green,small,"Station ID: 491
Location Type: ROOFTOP
Address: 3ο ΧΛΜ ΤΡΙΚΑΛΩΝ-ΠΥΛΗΣ, ΑΜΠΕΛΑΚΙΑ ΤΡΙΚΑΛΩΝ
Municipality: ΔΗΜΟΣ ΤΡΙΚΚΑΙΩΝ
County: ΤΡΙΚΑΛΩΝ
Coordinates: 39.533584, 21.749353"
495,2ΧΛΜ ΤΡΙΚΑΛΩΝ ΛΑΡΙΣΗΣ -ΤΡΙΚΑΛΑ,39.555663,21.7972517,ROOFTOP,Δ.Δ.Τρικκαίων,ΔΗΜΟΣ ΤΡΙΚΚΑΙΩΝ,ΤΡΙΚΑΛΩΝ,green,small,"Station ID: 495
Location Type: ROOFTOP
Address: 2ΧΛΜ ΤΡΙΚΑΛΩΝ ΛΑΡΙΣΗΣ -ΤΡΙΚΑΛΑ
Municipality: ΔΗΜΟΣ ΤΡΙΚΚΑΙΩΝ
County: ΤΡΙΚΑΛΩΝ
Coordinates: 39.555663, 21.797252"
498,3ΧΛΜ ΤΡΙΚΑΛΩΝ ΚΑΡΔΙΤΣΗΣ -ΤΡΙΚΑΛΑ,39.5378841,21.7858953,ROOFTOP,Δ.Δ.Τρικκαίων,ΔΗΜΟΣ ΤΡΙΚΚΑΙΩΝ,ΤΡΙΚΑΛΩΝ,green,small,"Station ID: 498
Location Type: ROOFTOP
Address: 3ΧΛΜ ΤΡΙΚΑΛΩΝ ΚΑΡΔΙΤΣΗΣ -ΤΡΙΚΑΛΑ
Municipality: ΔΗΜΟΣ ΤΡΙΚΚΑΙΩΝ
County: ΤΡΙΚΑΛΩΝ
Coordinates: 39.537884, 21.785895"
500,4ο ΧΛΜ. ΕΘΝ. ΟΔΟΥ ΤΡΙΚΑΛΩΝ - ΛΑΡΙΣΗΣ,39.5571703,21.8237963,ROOFTOP,Δ.Δ.Μεγαλοχωρίου,ΔΗΜΟΣ ΕΣΤΙΑΙΩΤΙΔΑΣ,ΤΡΙΚΑΛΩΝ,green,small,"Station ID: 500
Location Type: ROOFTOP
Address: 4ο ΧΛΜ. ΕΘΝ. ΟΔΟΥ ΤΡΙΚΑΛΩΝ - ΛΑΡΙΣΗΣ
Municipality: ΔΗΜΟΣ ΕΣΤΙΑΙΩΤΙΔΑΣ
County: ΤΡΙΚΑΛΩΝ
Coordinates: 39.557170, 21.823796"
501,2ο ΧΛΜ. ΚΑΛΑΜΠΑΚΑΣ-ΤΡΙΚΑΛΩΝ,39.6862581,21.6494513,ROOFTOP,Δ.Δ.Καλαμπάκας,ΔΗΜΟΣ ΚΑΛΑΜΠΑΚΑΣ,ΤΡΙΚΑΛΩΝ,green,small,"Station ID: 501
Location Type: ROOFTOP
Address: 2ο ΧΛΜ. ΚΑΛΑΜΠΑΚΑΣ-ΤΡΙΚΑΛΩΝ
Municipality: ΔΗΜΟΣ ΚΑΛΑΜΠΑΚΑΣ
County: ΤΡΙΚΑΛΩΝ
Coordinates: 39.686258, 21.649451"
502,6 ΧΙΛ ΤΡΙΚΑΛΩΝ ΠΥΛΗΣ,39.5236437,21.7228717,ROOFTOP,Δ.Δ.Πύλης,ΔΗΜΟΣ ΠΥΛΗΣ,ΤΡΙΚΑΛΩΝ,green,small,"Station ID: 502
Location Type: ROOFTOP
Address: 6 ΧΙΛ ΤΡΙΚΑΛΩΝ ΠΥΛΗΣ
Municipality: ΔΗΜΟΣ ΠΥΛΗΣ
County: ΤΡΙΚΑΛΩΝ
Coordinates: 39.523644, 21.722872"
507,4ο χλμ ΓΡΕΒΕΝΩΝ - ΚΑΛΑΜΠΑΚΑΣ,40.0655396,21.4408769,ROOFTOP,Δ.Δ.Γρεβενών,ΔΗΜΟΣ ΓΡΕΒΕΝΩΝ,ΓΡΕΒΕΝΩΝ,green,small,"Station ID: 507
Location Type: ROOFTOP
Address: 4ο χλμ ΓΡΕΒΕΝΩΝ - ΚΑΛΑΜΠΑΚΑΣ
Municipality: ΔΗΜΟΣ ΓΡΕΒΕΝΩΝ
County: ΓΡΕΒΕΝΩΝ
Coordinates: 40.065540, 21.440877"
511,16 ΧΛΜ. ΓΡΕΒΕΝΩΝ - ΚΟΖΑΝΗΣ,40.181814,21.4880637,ROOFTOP,Δ.Δ.Μηλέας,ΔΗΜΟΣ ΗΡΑΚΛΕΩΤΩΝ,ΓΡΕΒΕΝΩΝ,green,small,"Station ID: 511
Location Type: ROOFTOP
Address: 16 ΧΛΜ. ΓΡΕΒΕΝΩΝ - ΚΟΖΑΝΗΣ
Municipality: ΔΗΜΟΣ ΗΡΑΚΛΕΩΤΩΝ
County: ΓΡΕΒΕΝΩΝ
Coordinates: 40.181814, 21.488064"
513,2o ΧΛΜ ΔΡΑΜΑΣ-ΚΑΒΑΛΑΣ,41.1402721,24.1767785,ROOFTOP,Δ.Δ.Δράμας,ΔΗΜΟΣ ΔΡΑΜΑΣ,ΔΡΑΜΑΣ,green,small,"Station ID: 513
Location Type: ROOFTOP
Address: 2o ΧΛΜ ΔΡΑΜΑΣ-ΚΑΒΑΛΑΣ
Municipality: ΔΗΜΟΣ ΔΡΑΜΑΣ
County: ΔΡΑΜΑΣ
Coordinates: 41.140272, 24.176779"
526,"283,5 ΧΛΜ ΗΓΟΥΜΕΝΙΤΣΑΣ-ΚΗΠΩΝ ΕΒΡΟΥ ΤΗΣ ΕΓΝΑΤΙΑΣ ΟΔΟΥ ΔΕΞΙΟΣ ΚΛΑΔΟΣ ΠΡΟΣ ΘΕΣ/ΝΙΚΗ",40.5547961,22.5436364,ROOFTOP,Δ.Δ.Αλεξανδρείας,ΔΗΜΟΣ ΑΛΕΞΑΝΔΡΕΙΑΣ,ΗΜΑΘΙΑΣ,green,small,"Station ID: 526
Location Type: ROOFTOP
Address: 283,5 ΧΛΜ ΗΓΟΥΜΕΝΙΤΣΑΣ-ΚΗΠΩΝ ΕΒΡΟΥ ΤΗΣ ΕΓΝΑΤΙΑΣ ΟΔΟΥ ΔΕΞΙΟΣ ΚΛΑΔΟΣ ΠΡΟΣ ΘΕΣ/ΝΙΚΗ
Municipality: ΔΗΜΟΣ ΑΛΕΞΑΝΔΡΕΙΑΣ
County: ΗΜΑΘΙΑΣ
Coordinates: 40.554796, 22.543636"
